BookingID,roomCount,type,BookingPrice,numberOfBookedNights,numberOfReviews,hasFreeCancellation,cancelled
2618,2,UNKNOWN,93,2,30,0,0
2619,1,UNKNOWN,93,1,35,0,0
2620,1,HOTEL,94,1,25,0,0
2621,1,HOTEL,93,1,56,1,0
2622,2,HOTEL,119,1,146,1,1
2623,1,HOTEL,97,3,401,0,1
2624,1,HOTEL,93,1,25,0,0
2625,1,HOTEL,96,4,25,0,0
2626,1,HOTEL,107,4,25,0,0
2627,1,HOTEL,98,5,25,0,0
2628,1,APARTMENT,94,3,22,0,0
2629,1,HOTEL_RESORT,91,1,50,0,0
2630,2,HOTEL,197,19,22,0,1
2631,1,HOTEL,116,1,166,0,0
2632,1,HOTEL,91,1,25,0,0
2633,2,HOTEL,115,2,249,0,0
2634,1,HOTEL_RESORT,90,1,112,0,0
2635,2,HOTEL,97,1,220,0,1
2636,1,HOTEL,91,1,84,0,0
2637,3,HOTEL,93,2,25,1,1
2638,1,APART_HOTEL,141,7,79,1,1
2639,1,HOTEL,96,1,183,1,0
2640,1,HOTEL,103,1,175,0,0
2641,1,HOTEL,104,5,103,1,0
2642,1,HOTEL,91,1,34,1,0
2643,1,MOTEL,96,4,25,0,0
2644,1,HOTEL,96,1,42,0,0
2645,1,APART_HOTEL,100,3,71,1,0
2646,1,HOTEL,98,3,25,0,0
2647,1,HOTEL,90,1,132,1,1
2648,1,HOTEL,93,1,84,0,1
2649,1,HOTEL,97,1,249,0,0
2650,1,HOTEL,114,5,25,0,0
2651,1,HOTEL,101,1,166,0,1
2652,1,HOTEL,91,1,22,0,0
2653,1,HOTEL_RESORT,91,2,22,1,0
2654,2,HOTEL,94,1,35,0,0
2655,1,HOTEL,96,2,27,0,0
2656,1,HOTEL,107,2,166,0,0
2657,1,HOTEL,104,8,25,0,0
2658,1,APART_HOTEL,118,5,25,0,0
2659,2,HOTEL,96,2,34,0,0
2660,1,HOTEL,90,1,25,0,0
2661,3,HOTEL,129,4,146,0,0
2662,1,APARTMENT,111,2,68,0,0
2663,1,SUITE,161,7,54,1,0
2664,1,HOTEL,101,1,62,0,0
2665,2,HOTEL,101,2,124,0,1
2666,1,SUITE,121,3,25,0,1
2667,1,HOTEL_RESORT,212,9,35,1,1
2668,1,HOTEL,112,6,76,0,0
2669,1,HOTEL,90,1,113,1,0
2670,2,UNKNOWN,96,2,22,0,0
2671,1,HOTEL,91,1,39,0,1
2672,1,APART_HOTEL,91,3,22,0,0
2673,2,UNKNOWN,96,2,25,0,0
2674,1,HOTEL,112,4,35,0,0
2675,1,HOTEL,90,1,132,1,0
2676,1,HOTEL,101,12,183,1,0
2677,1,HOTEL,125,6,76,0,0
2678,1,HOTEL,93,2,30,0,0
2679,1,HOTEL,103,5,105,1,1
2680,4,HOTEL,103,1,71,0,1
2681,1,APART_HOTEL,100,2,39,0,0
2682,1,HOTEL,90,1,30,0,0
2683,1,HOTEL,93,1,124,0,1
2684,1,HOTEL,93,3,39,0,0
2685,2,HOTEL,98,1,249,0,0
2686,1,HOTEL,94,1,183,1,1
2687,1,HOTEL,94,1,35,0,0
2688,1,HOTEL,93,8,22,0,1
2689,1,HOTEL,119,2,59,1,1
2690,1,APART_HOTEL,109,5,54,1,1
2691,1,HOTEL,96,1,166,0,0
2692,1,HOTEL,103,2,35,0,1
2693,1,HOTEL,90,1,22,0,0
2694,1,APART_HOTEL,170,7,74,1,1
2695,1,HOTEL,93,1,42,0,0
2696,2,HOTEL,91,1,79,0,1
2697,1,APARTMENT,93,1,34,1,0
2698,1,HOTEL,90,1,62,0,0
2699,1,HOTEL,105,1,59,0,1
2700,1,HOTEL,91,1,27,1,1
2701,1,HOTEL,100,2,76,0,0
2702,1,HOTEL,104,4,50,0,0
2703,1,HOTEL,93,2,183,1,0
2704,2,HOTEL,112,1,30,0,0
2705,1,UNKNOWN,93,2,22,0,0
2706,1,HOTEL,90,1,141,0,0
2707,1,HOTEL,108,4,35,0,0
2708,1,ALL_INCLUSIVE,94,1,27,0,1
2709,1,HOTEL,105,4,62,0,0
2710,1,APARTMENT,101,1,68,0,0
2711,1,HOTEL,91,2,50,0,0
2712,1,HOTEL,91,2,132,1,1
2713,1,HOTEL,93,6,22,0,1
2714,1,APARTMENT,139,10,27,0,0
2715,1,HOTEL,94,2,34,0,0
2716,1,HOTEL,103,1,166,0,0
2717,1,HOTEL,91,1,137,0,0
2718,1,UNKNOWN,90,1,25,0,0
2719,1,HOTEL,96,3,112,0,1
2720,1,APARTMENT,96,3,22,0,0
2721,1,UNKNOWN,90,1,22,0,1
2722,1,APART_HOTEL,93,1,22,0,0
2723,1,UNKNOWN,91,2,62,0,0
2724,1,HOTEL,93,2,137,0,0
2725,1,HOTEL,94,1,27,0,0
2726,2,HOTEL,94,1,35,0,0
2727,1,HOTEL,97,2,45,0,0
2728,1,HOTEL,101,3,39,1,0
2729,1,HOTEL,93,1,47,0,0
2730,1,UNKNOWN,159,2,25,0,1
2731,1,HOTEL,103,3,113,0,1
2732,1,HOTEL,97,2,220,0,0
2733,1,HOTEL,97,5,27,0,1
2734,1,HOTEL,97,4,22,0,1
2735,1,HOTEL,130,6,25,0,1
2736,1,HOTEL,91,2,22,0,1
2737,1,HOTEL,109,1,39,0,1
2738,2,HOTEL_RESORT,116,13,62,1,1
2739,1,HOTEL,94,1,35,0,0
2740,1,APART_HOTEL,122,6,30,0,0
2741,1,HOTEL,94,1,54,0,1
2742,1,HOTEL,91,1,183,1,0
2743,1,APART_HOTEL,91,1,39,0,0
2744,1,APART_HOTEL,91,2,93,0,0
2745,1,HOTEL,94,1,120,0,1
2746,1,APART_HOTEL,94,1,50,0,1
2747,1,HOTEL,94,2,124,0,1
2748,1,HOTEL,91,1,59,1,0
2749,1,HOTEL,94,3,25,0,0
2750,1,APART_HOTEL,116,3,113,1,0
2751,1,UNKNOWN,90,1,35,0,0
2752,1,HOTEL,93,1,96,1,0
2753,2,HOTEL,114,4,34,0,0
2754,1,APART_HOTEL,115,4,79,1,1
2755,2,HOTEL,96,1,401,0,0
2756,1,HOTEL,112,2,34,0,1
2757,2,HOTEL,104,1,47,0,1
2758,1,HOTEL,93,6,30,0,1
2759,1,APARTMENT,101,5,22,0,1
2760,2,HOTEL,111,2,27,0,0
2761,2,HOTEL_RESORT,206,3,45,0,0
2762,3,HOTEL,111,3,22,0,1
2763,1,HOTEL,100,2,35,0,0
2764,2,HOTEL,96,1,56,1,0
2765,3,HOTEL,122,4,88,1,1
2766,1,HOTEL,123,3,151,0,0
2767,1,HOTEL,119,3,45,0,0
2768,1,HOTEL,101,1,42,0,0
2769,1,HOTEL,94,1,47,1,0
2770,1,HOTEL,103,5,103,1,0
2771,2,HOTEL,97,1,76,0,1
2772,1,HOTEL,94,1,54,1,1
2773,1,HOTEL,104,3,146,1,0
2774,1,HOTEL,93,1,25,0,0
2775,1,APARTMENT,94,1,22,0,0
2776,1,APART_HOTEL,104,2,74,1,0
2777,1,HOTEL,94,2,137,0,0
2778,1,HOTEL,105,2,183,1,0
2779,1,HOTEL,94,1,22,1,0
2780,1,HOTEL,103,7,103,1,0
2781,3,HOTEL,141,5,88,0,0
2782,1,HOTEL,90,2,50,0,1
2783,1,SUITE,107,3,47,1,0
2784,1,HOTEL,96,1,34,1,0
2785,1,HOTEL,123,1,161,1,0
2786,2,HOTEL,181,5,79,0,0
2787,2,HOTEL,94,2,45,1,0
2788,1,HOTEL,96,1,22,0,1
2789,2,HOTEL,103,1,108,0,1
2790,1,HOTEL,91,1,25,1,1
2791,1,HOTEL,108,7,91,0,0
2792,1,HOTEL,98,2,146,1,1
2793,1,HOTEL,96,2,22,0,0
2794,1,HOTEL,91,2,56,1,0
2795,1,HOTEL,91,3,30,0,1
2796,1,APART_HOTEL,93,1,25,1,0
2797,1,HOTEL,91,1,27,0,0
2798,1,HOTEL,125,5,35,0,0
2799,1,HOTEL,91,2,34,0,0
2800,1,HOTEL,107,3,45,0,0
2801,1,HOTEL,91,1,22,0,0
2802,1,HOTEL,94,1,45,1,1
2803,1,UNKNOWN,107,4,22,1,0
2804,1,HOTEL,91,3,22,0,1
2805,1,HOTEL,91,1,45,0,0
2806,1,HOTEL,91,1,137,0,0
2807,1,HOTEL,90,1,34,0,0
2808,1,HOTEL,103,2,56,0,0
2809,1,HOTEL,98,3,103,0,0
2810,2,HOTEL,97,1,25,1,1
2811,1,HOTEL,93,2,183,1,0
2812,3,HOTEL,130,2,113,0,0
2813,1,APART_HOTEL,114,8,22,0,0
2814,1,HOTEL,94,2,66,0,1
2815,1,HOTEL,94,4,27,0,0
2816,1,HOTEL,91,4,22,0,0
2817,1,HOTEL,91,3,27,0,0
2818,1,HOTEL,94,1,54,0,1
2819,1,APART_HOTEL,101,1,35,0,1
2820,1,HOTEL,94,1,34,1,0
2821,2,HOTEL,141,3,47,1,0
2822,1,HOTEL,91,1,96,1,1
2823,2,HOTEL,127,7,45,0,0
2824,1,HOTEL,139,10,62,0,1
2825,1,HOTEL,93,6,25,0,0
2826,1,HOTEL,93,1,401,0,0
2827,1,APART_HOTEL,91,1,22,0,0
2828,1,HOTEL,94,1,45,0,1
2829,1,UNKNOWN,111,1,42,0,0
2830,3,HOTEL,118,3,27,0,0
2831,2,APART_HOTEL,96,4,93,0,1
2832,1,APART_HOTEL,93,2,34,0,0
2833,1,HOTEL,101,4,91,0,0
2834,1,HOTEL,90,1,62,1,0
2835,1,HOTEL,101,1,22,0,1
2836,1,HOTEL,101,3,39,0,0
2837,1,HOTEL,90,1,141,0,1
2838,1,HOTEL,121,3,34,0,1
2839,2,APART_HOTEL,126,6,39,1,1
2840,1,HOTEL,90,1,132,1,0
2841,1,HOTEL_RESORT,132,3,45,0,0
2842,1,HOTEL,91,4,25,1,0
2843,1,HOTEL,111,4,62,0,1
2844,3,HOTEL,202,9,103,0,1
2845,1,HOTEL,91,2,47,1,0
2846,1,HOTEL,101,4,83,0,1
2847,1,RESIDENCE,98,10,22,0,1
2848,1,HOTEL,94,2,76,0,0
2849,1,HOTEL,93,1,35,0,0
2850,1,HOTEL,91,1,35,1,1
2851,2,HOTEL,94,1,30,0,0
2852,1,HOTEL,121,8,71,1,1
2853,1,SUITE,90,1,42,1,1
2854,1,HOTEL,96,3,27,0,0
2855,2,HOTEL,112,1,100,0,0
2856,1,HOTEL,91,2,76,1,0
2857,1,APARTMENT,91,2,39,1,1
2858,1,HOTEL,121,3,56,1,1
2859,1,HOTEL,94,1,42,0,0
2860,1,HOTEL,96,2,35,0,0
2861,1,APART_HOTEL,123,2,25,0,1
2862,1,HOTEL,98,3,401,0,0
2863,1,HOTEL,107,1,34,0,0
2864,1,HOTEL,93,2,35,1,0
2865,1,HOTEL,161,7,146,0,1
2866,1,HOTEL,93,5,79,0,0
2867,1,HOTEL,90,1,108,1,0
2868,1,UNKNOWN,93,1,39,0,0
2869,1,HOTEL,100,4,105,1,0
2870,1,HOTEL_RESORT,94,4,25,0,0
2871,1,HOTEL,93,2,22,0,0
2872,1,HOTEL,104,1,22,0,0
2873,1,APART_HOTEL,119,6,76,1,1
2874,1,HOTEL,96,3,103,1,0
2875,2,HOTEL,96,1,137,0,1
2876,2,UNKNOWN,130,6,34,0,0
2877,1,APART_HOTEL,100,4,27,0,0
2878,1,HOTEL,91,2,71,0,1
2879,1,HOTEL,107,2,47,0,0
2880,5,HOTEL,154,1,22,0,0
2881,1,HOTEL,98,8,35,0,0
2882,1,HOTEL,93,3,84,1,0
2883,2,HOTEL,94,2,22,0,0
2884,2,HOTEL,94,1,401,0,1
2885,6,HOTEL,127,1,35,0,0
2886,3,APARTMENT,155,2,68,0,0
2887,1,HOTEL,93,5,25,0,0
2888,1,HOTEL,90,1,42,1,0
2889,1,HOTEL,91,1,137,0,0
2890,1,HOTEL,91,3,35,1,1
2891,1,HOTEL,100,1,166,0,0
2892,1,HOTEL,90,2,22,0,1
2893,1,HOTEL,101,1,68,0,1
2894,4,HOTEL,100,1,22,0,0
2895,1,HOTEL,97,7,25,0,1
2896,2,HOTEL,127,5,22,0,0
2897,1,HOTEL,91,1,42,0,0
2898,1,HOTEL,93,2,27,0,0
2899,1,HOTEL,111,7,45,1,0
2900,2,UNKNOWN,100,1,30,0,0
2901,2,HOTEL,227,5,146,1,1
2902,1,HOTEL,114,5,56,1,1
2903,1,HOTEL,93,2,25,0,0
2904,1,HOTEL,91,1,88,0,0
2905,2,HOTEL,91,1,71,0,0
2906,1,HOTEL,91,7,25,0,0
2907,1,SUITE,115,3,27,0,1
2908,1,HOTEL,143,3,34,0,0
2909,1,HOTEL,101,1,35,0,1
2910,1,APARTMENT,91,1,84,1,0
2911,1,INN,104,2,35,1,0
2912,1,HOTEL,98,1,27,0,0
2913,1,HOTEL,100,1,35,0,0
2914,1,HOTEL,177,13,76,0,1
2915,1,HOTEL,96,2,96,0,1
2916,1,HOTEL,100,6,45,0,1
2917,3,HOTEL,151,10,22,0,0
2918,1,HOTEL,105,4,74,0,1
2919,1,HOTEL,97,1,34,0,0
2920,2,HOTEL,96,3,27,1,0
2921,1,HOTEL,108,2,175,0,0
2922,1,HOTEL,108,1,166,0,0
2923,1,HOTEL,96,1,66,0,1
2924,1,HOTEL,97,1,56,0,0
2925,2,HOTEL,118,2,59,0,0
2926,1,HOTEL_RESORT,148,2,113,0,0
2927,1,HOTEL,98,11,54,0,1
2928,1,HOTEL,96,1,47,0,0
2929,1,SUITE,121,5,47,1,1
2930,1,HOTEL,93,1,124,0,0
2931,1,HOTEL,91,1,88,1,0
2932,1,APARTMENT,159,10,30,1,0
2933,1,HOTEL_RESORT,91,1,42,1,0
2934,1,HOTEL,91,1,22,0,0
2935,1,HOTEL,91,1,25,0,0
2936,2,HOTEL,121,2,146,0,1
2937,1,HOTEL,97,1,96,0,0
2938,1,TOWNHOUSE,101,14,22,0,1
2939,1,HOTEL,93,1,27,0,0
2940,1,HOTEL,90,1,22,0,0
2941,1,HOTEL,103,6,25,0,0
2942,2,HOTEL,93,1,30,0,0
2943,1,HOTEL,100,3,25,0,0
2944,1,HOTEL_RESORT,123,6,25,0,0
2945,1,HOTEL,109,4,76,0,0
2946,1,HOTEL,91,5,25,0,0
2947,1,HOTEL,91,1,50,0,1
2948,1,CHALET,93,2,25,0,0
2949,1,HOTEL,140,5,108,0,0
2950,4,UNKNOWN,100,1,42,0,0
2951,1,HOTEL,91,1,137,0,1
2952,1,HOTEL,96,10,22,0,0
2953,1,HOTEL,96,1,124,0,1
2954,1,HOTEL,205,6,25,0,1
2955,2,APART_HOTEL,98,1,56,0,0
2956,1,UNKNOWN,97,2,42,0,0
2957,2,HOTEL,98,2,35,0,0
2958,1,HOTEL,91,1,27,0,0
2959,1,HOTEL,159,1,25,0,1
2960,1,HOTEL,91,2,45,0,1
2961,1,APART_HOTEL,121,3,35,0,1
2962,1,HOTEL,114,2,27,0,0
2963,1,HOTEL,100,2,47,1,0
2964,1,HOTEL,100,2,112,0,0
2965,2,HOTEL,123,4,62,0,1
2966,1,HOTEL,96,1,204,0,1
2967,1,UNKNOWN,97,2,50,0,0
2968,1,UNKNOWN,127,3,59,0,0
2969,1,HOTEL,90,1,27,0,0
2970,1,HOTEL,119,4,34,0,0
2971,1,HOTEL,97,2,39,0,0
2972,1,HOTEL,94,8,27,0,1
2973,1,HOTEL,126,34,30,1,1
2974,1,HOTEL,91,2,25,0,0
2975,1,UNKNOWN,96,1,34,0,0
2976,1,HOTEL,104,2,112,0,0
2977,1,RESIDENCE,101,4,22,0,0
2978,1,HOTEL,96,2,88,0,0
2979,2,HOTEL,97,2,54,1,0
2980,1,HOTEL,94,4,35,0,0
2981,1,HOTEL,121,1,30,0,1
2982,1,SUITE,94,1,54,1,1
2983,1,HOTEL,97,2,166,0,0
2984,1,HOTEL,91,1,25,1,0
2985,1,HOTEL,94,1,30,0,0
2986,1,HOTEL,127,2,166,0,0
2987,2,RIAD,91,1,25,0,0
2988,1,HOTEL,154,7,25,0,0
2989,1,VILLA,94,1,142,0,1
2990,1,HOTEL,94,1,113,0,0
2991,3,VILLA,150,2,142,0,0
2992,1,HOTEL,97,1,34,0,0
2993,1,HOTEL,109,2,42,0,0
2994,2,HOTEL,100,1,54,0,0
2995,1,UNKNOWN,103,5,34,0,1
2996,1,APART_HOTEL,91,3,27,0,1
2997,1,HOTEL,98,2,103,0,1
2998,2,HOTEL,91,1,25,0,0
2999,1,APART_HOTEL,121,4,22,0,1
3000,1,APART_HOTEL,130,4,59,0,1
3001,1,APART_HOTEL,94,1,54,1,0
3002,1,HOTEL,93,1,62,1,0
3003,1,HOTEL,98,2,45,0,0
3004,1,HOTEL,108,5,35,0,0
3005,1,HOTEL,91,1,45,1,0
3006,1,HOTEL,98,1,62,0,0
3007,1,HOTEL,97,1,30,0,1
3008,1,HOTEL,140,3,62,0,0
3009,1,HOTEL,91,1,79,0,0
3010,3,HOTEL,94,3,132,1,1
3011,1,HOTEL,109,6,220,0,0
3012,1,UNKNOWN,97,1,42,0,0
3013,1,HOTEL,93,2,22,0,0
3014,3,HOTEL,156,4,30,1,1
3015,1,HOTEL,104,2,66,0,1
3016,2,HOTEL,101,2,42,0,0
3017,1,HOTEL,91,1,22,0,1
3018,2,UNKNOWN,109,3,34,0,0
3019,1,HOTEL,107,2,50,0,1
3020,1,APART_HOTEL,96,1,113,1,0
3021,2,HOTEL,93,2,113,1,0
3022,1,HOTEL,91,2,22,0,1
3023,2,HOTEL,100,2,401,0,0
3024,1,HOTEL,96,1,47,0,1
3025,1,APART_HOTEL,94,1,76,1,0
3026,1,HOTEL,94,1,62,0,0
3027,1,HOTEL,91,2,22,0,0
3028,1,HOTEL,122,6,25,0,1
3029,1,HOTEL_RESORT,184,3,113,0,1
3030,2,HOTEL,94,1,124,0,0
3031,1,HOTEL,93,2,56,1,1
3032,1,HOTEL,91,1,183,1,0
3033,2,HOTEL,98,2,35,0,0
3034,1,SUITE,94,1,45,1,1
3035,2,HOTEL,111,3,47,1,0
3036,3,HOTEL,127,1,175,0,1
3037,1,HOTEL,96,2,59,0,0
3038,1,HOTEL_RESORT,115,1,178,1,0
3039,1,HOTEL,91,1,22,0,0
3040,1,HOTEL,104,2,74,1,1
3041,1,HOTEL,109,3,68,0,0
3042,2,HOTEL,119,3,161,1,0
3043,1,HOTEL,91,1,183,1,0
3044,1,HOTEL,121,6,56,0,0
3045,1,HOTEL,97,3,25,0,0
3046,1,UNKNOWN,96,1,25,0,0
3047,1,HOTEL,91,2,54,0,0
3048,1,UNKNOWN,93,1,27,0,0
3049,1,UNKNOWN,91,1,22,0,0
3050,1,HOTEL,108,3,56,0,0
3051,1,HOTEL,125,2,25,0,1
3052,1,HOTEL,94,3,137,0,1
3053,2,HOTEL,115,4,76,0,0
3054,1,HOTEL,101,3,220,0,1
3055,2,HOTEL,145,5,103,0,1
3056,1,HOTEL,91,1,25,1,1
3057,2,HOTEL,97,1,83,0,1
3058,1,HOTEL,97,1,124,0,1
3059,1,APARTMENT,97,2,54,1,0
3060,1,HOTEL,103,1,161,1,0
3061,1,APART_HOTEL,90,1,22,0,0
3062,1,HOTEL,125,4,45,0,0
3063,1,HOTEL,98,3,56,0,0
3064,2,HOTEL,109,3,62,1,1
3065,1,APART_HOTEL,183,14,74,1,1
3066,1,HOTEL,116,2,50,0,0
3067,1,HOTEL_RESORT,96,1,22,0,0
3068,1,HOTEL,90,1,66,0,0
3069,1,APARTMENT,93,2,71,0,0
3070,2,HOTEL,104,3,47,0,0
3071,1,APART_HOTEL,91,1,74,1,1
3072,1,HOTEL,96,1,76,0,0
3073,2,HOTEL,94,1,25,0,0
3074,2,HOTEL,150,3,112,0,0
3075,1,HOTEL_RESORT,133,4,30,0,1
3076,1,APART_HOTEL,111,4,22,0,1
3077,1,HOTEL,93,5,22,0,0
3078,1,HOTEL,119,2,112,0,1
3079,5,HOTEL,126,2,249,0,0
3080,2,HOTEL,126,3,112,0,1
3081,1,HOTEL_RESORT,334,3,113,0,1
3082,2,HOTEL,98,1,103,0,0
3083,1,HOTEL,100,4,27,1,0
3084,2,HOTEL,109,2,146,1,1
3085,1,HOTEL_RESORT,103,2,88,0,1
3086,2,HOTEL,114,1,175,0,1
3087,1,HOTEL,91,2,22,0,0
3088,1,APART_HOTEL,136,3,76,1,1
3089,1,HOTEL,97,1,30,0,0
3090,3,HOTEL,97,2,68,0,0
3091,2,HOTEL,96,1,204,0,1
3092,1,HOTEL,103,2,59,0,0
3093,1,HOTEL,126,5,56,1,0
3094,2,HOTEL,100,4,183,1,0
3095,1,HOTEL,209,4,68,0,1
3096,1,HOTEL,93,2,25,0,0
3097,1,APART_HOTEL,93,2,34,0,1
3098,1,HOTEL,111,5,34,0,0
3099,2,HOTEL,118,3,93,0,1
3100,1,UNKNOWN,96,4,22,0,0
3101,1,HOTEL,94,1,249,0,0
3102,1,HOTEL_RESORT,103,1,108,0,0
3103,1,APARTMENT,96,1,30,1,0
3104,1,HOTEL,90,1,113,1,1
3105,1,HOTEL,93,3,22,0,0
3106,1,HOTEL,94,1,175,0,0
3107,1,HOTEL,90,1,113,1,0
3108,1,HOTEL,93,1,124,0,1
3109,1,HOTEL,90,1,30,0,0
3110,2,HOTEL,107,3,401,0,0
3111,1,APART_HOTEL,154,4,50,0,1
3112,1,HOTEL,94,1,35,0,1
3113,1,HOTEL,91,1,141,0,0
3114,2,HOTEL,104,1,22,0,0
3115,1,HOTEL,103,1,84,0,0
3116,1,HOTEL_RESORT,94,2,22,0,0
3117,3,HOTEL,136,4,39,0,0
3118,1,HOTEL,91,2,35,0,0
3119,1,HOTEL,91,1,66,0,1
3120,1,HOTEL,121,1,45,0,1
3121,1,HOTEL,90,2,42,1,1
3122,1,HOTEL,91,2,54,0,1
3123,1,HOTEL,90,1,25,0,0
3124,3,HOTEL,162,2,39,1,0
3125,1,HOTEL,101,3,96,1,1
3126,1,HOTEL,104,3,62,0,0
3127,1,HOTEL,90,2,34,0,0
3128,1,HOTEL,94,3,25,0,0
3129,1,HOTEL,93,2,183,1,1
3130,1,APART_HOTEL,129,12,71,1,0
3131,1,HOTEL,91,1,25,0,0
3132,1,HOTEL,91,1,137,0,1
3133,1,APART_HOTEL,166,5,22,0,0
3134,1,HOTEL,93,1,105,1,0
3135,1,HOTEL,1245,11,22,0,0
3136,1,HOTEL,105,14,183,1,0
3137,1,APARTMENT,100,1,22,0,0
3138,1,HOTEL,121,2,42,0,0
3139,2,HOTEL,123,2,146,0,0
3140,1,HOTEL,96,1,50,0,0
3141,1,SUITE,118,5,27,1,1
3142,3,VILLA,109,5,30,0,1
3143,1,HOTEL,422,10,22,0,0
3144,1,HOTEL,115,7,96,0,0
3145,1,HOTEL,98,1,68,0,1
3146,1,HOTEL,93,2,27,0,0
3147,2,HOTEL,91,1,30,1,0
3148,1,HOTEL,94,1,45,1,0
3149,1,HOTEL,93,1,22,1,1
3150,1,APART_HOTEL,91,1,47,0,0
3151,2,HOTEL,100,1,34,0,0
3152,1,HOTEL,98,2,35,0,0
3153,1,HOTEL,90,1,22,0,0
3154,1,HOTEL,91,2,34,0,1
3155,1,HOTEL,107,4,25,0,0
3156,1,APART_HOTEL,134,5,74,1,1
3157,1,HOTEL,93,1,27,0,0
3158,1,HOTEL,143,2,42,0,0
3159,1,UNKNOWN,97,16,22,0,1
3160,1,HOTEL,97,1,39,1,1
3161,1,APART_HOTEL,96,5,22,0,1
3162,1,HOTEL,94,1,47,0,1
3163,1,HOTEL,101,2,47,0,0
3164,1,HOTEL,100,2,22,0,0
3165,1,HOTEL,114,3,71,0,1
3166,1,HOTEL,93,1,103,1,1
3167,1,HOTEL,96,4,45,0,0
3168,1,HOTEL,94,2,25,0,0
3169,1,HOTEL,93,1,22,0,0
3170,1,HOTEL,161,7,30,0,1
3171,2,HOTEL,94,1,124,0,1
3172,2,HOTEL,179,3,22,0,1
3173,1,HOTEL,91,1,84,1,0
3174,1,HOTEL,96,1,47,1,0
3175,1,HOTEL,105,14,45,0,1
3176,1,HOTEL_RESORT,105,2,178,1,1
3177,1,HOTEL,96,1,103,0,0
3178,1,SUITE,101,1,62,0,0
3179,1,UNKNOWN,98,3,39,0,0
3180,1,HOTEL,91,1,30,0,0
3181,1,HOTEL,109,7,39,0,0
3182,1,HOTEL,94,2,71,0,0
3183,1,HOTEL,93,4,30,1,1
3184,2,HOTEL,115,4,42,0,1
3185,1,HOTEL,116,4,47,0,0
3186,1,HOTEL_RESORT,109,2,178,1,0
3187,1,HOTEL,91,4,50,0,1
3188,1,HOTEL,97,2,47,0,0
3189,1,APART_HOTEL,91,1,74,1,0
3190,2,SUITE,91,1,39,1,0
3191,1,HOTEL,94,3,183,1,0
3192,1,HOTEL,90,2,71,0,1
3193,1,UNKNOWN,91,5,22,0,0
3194,1,APART_HOTEL,91,1,56,0,0
3195,1,HOTEL,96,2,183,1,0
3196,1,APART_HOTEL,94,1,25,1,1
3197,1,HOTEL,93,1,25,1,1
3198,1,HOTEL,91,1,34,0,0
3199,2,SUITE,132,3,42,0,1
3200,3,APART_HOTEL,191,8,45,1,1
3201,2,HOTEL,100,1,249,0,0
3202,1,HOTEL,94,1,30,1,0
3203,1,HOTEL,90,2,71,0,1
3204,1,HOTEL,97,1,112,0,0
3205,1,HOTEL,27602,7,22,0,0
3206,1,HOTEL,97,4,62,0,0
3207,1,HOTEL,93,1,22,0,0
3208,1,HOTEL,94,1,161,1,0
3209,1,HOTEL,90,1,35,0,1
3210,1,HOTEL,100,2,27,0,0
3211,1,HOTEL_RESORT,93,2,50,0,0
3212,1,HOTEL,93,2,84,0,0
3213,1,HOTEL,91,1,88,0,0
3214,1,HOTEL,96,1,220,0,1
3215,1,HOTEL,93,1,401,0,0
3216,1,HOTEL,91,1,22,0,0
3217,1,HOTEL,93,3,141,0,1
3218,1,HOTEL,118,1,47,0,0
3219,2,HOTEL,94,2,183,1,0
3220,1,UNKNOWN,108,3,22,0,0
3221,3,HOTEL,123,3,25,0,1
3222,1,APART_HOTEL,154,6,22,0,1
3223,1,HOTEL,93,1,47,0,1
3224,1,APARTMENT,94,3,35,0,1
3225,1,HOTEL,101,1,66,1,1
3226,1,HOTEL_RESORT,111,1,178,1,0
3227,1,APART_HOTEL,115,10,50,1,0
3228,1,HOTEL,91,1,30,0,0
3229,1,HOTEL,91,1,34,0,0
3230,1,HOTEL,103,5,96,0,0
3231,1,HOTEL,90,1,79,0,0
3232,1,HOTEL,101,2,68,1,0
3233,1,HOTEL,90,1,108,1,0
3234,1,HOTEL,94,1,25,0,0
3235,4,HOTEL,158,3,249,0,0
3236,1,HOTEL,93,4,22,0,0
3237,1,HOTEL,127,1,62,0,0
3238,1,HOTEL,123,7,34,0,0
3239,1,HOTEL,91,3,47,0,0
3240,1,HOTEL,93,1,39,1,1
3241,1,HOTEL,122,4,35,0,0
3242,1,HOTEL,91,1,42,0,0
3243,1,UNKNOWN,94,2,34,0,0
3244,1,HOTEL,91,1,42,0,0
3245,1,HOTEL,91,2,35,0,0
3246,1,APART_HOTEL,93,1,45,1,0
3247,1,HOTEL,98,3,27,1,1
3248,1,RESIDENCE,105,2,27,0,0
3249,1,HOTEL,93,1,25,0,0
3250,1,APARTMENT,93,6,35,1,0
3251,1,HOTEL_RESORT,91,2,249,0,0
3252,1,GUEST_HOUSE,93,5,22,0,0
3253,1,HOTEL,94,4,84,1,0
3254,1,UNKNOWN,93,3,22,0,0
3255,1,HOTEL,111,2,62,0,0
3256,1,HOTEL,90,1,62,1,0
3257,1,HOTEL,93,1,71,1,1
3258,1,HOTEL,100,1,27,0,0
3259,1,HOTEL,93,2,30,0,0
3260,1,HOTEL,91,1,34,1,0
3261,3,HOTEL,107,2,401,0,0
3262,1,HOTEL,9887,1,25,0,0
3263,1,HOTEL,91,1,25,0,0
